Id,SalePrice
2031,231002.2235845993
2032,255814.34771296848
2033,249718.5851856501
2034,177453.4417927116
2035,240578.52520939682
2036,197114.76948671933
2037,218414.52533164306
2038,325991.1240614629
2039,226225.93319634348
2040,316463.7190948104
2041,322633.73045508354
2042,211624.210199663
2043,183456.1961183137
2044,176839.5885174455
2045,203969.48700170178
2046,161436.93020894536
2047,138812.1461588587
2048,135952.8568364444
2049,136201.04265211715
2050,163778.5424745767
2051,97210.28173936745
2052,112143.50205619026
2053,144436.67301172842
2054,87926.52225024145
2055,175926.9895691817
2056,125606.56489695444
2057,91198.89720028822
2058,210624.34388349482
2059,122463.93271143238
2060,181847.74994800714
2061,171821.10099394392
2062,124287.53963907414
2063,108987.90981706977
2064,137174.15505498406
2065,77787.81536445809
2066,169720.4266079445
2067,110133.36585637665
2068,156196.72434650947
2069,79707.8302142526
2070,111835.0012993129
2071,95402.71635578728
2072,143005.45560573353
2073,117858.42527131607
2074,192532.91323660422
2075,171727.90056812423
2076,119496.89546135844
2077,164437.35123166893
2078,130985.5732906976
2079,125591.71667380753
2080,121832.13767345893
2081,125471.61032140805
2082,137458.86028013774
2083,155666.6120138685
2084,105350.55003892275
2085,115097.5972403539
2086,103107.75449346617
2087,118699.97978847986
2088,105060.38885354923
2089,74427.93115366352
2090,113050.7855376136
2091,110539.73823858275
2092,124939.40150348016
2093,150404.39800997754
2094,115775.75413754879
2095,175893.34686418276
2096,77836.70924181273
2097,96619.84031694959
2098,169698.71773557935
2099,32773.53797218879
2100,52394.70210661623
2101,116605.63844712314
2102,119439.03453717197
2103,100734.35645873357
2104,122897.62324165148
2105,140885.65122849128
2106,59430.205904225426
2107,189565.64561149522
2108,121473.87596383393
2109,115811.6662611755
2110,116602.27461714382
2111,153099.8113616401
2112,143335.15359909294
2113,119977.90668266581
2114,118585.2584207592
2115,163722.2769390704
2116,119762.56117208017
2117,150346.50776684767
2118,121771.10281322192
2119,122710.58671262066
2120,93918.64181467544
2121,113732.77320119117
2122,120803.42174014485
2123,89919.30024441294
2124,170632.97497158346
2125,123486.4410882625
2126,155584.86521046993
2127,190897.02523258363
2128,133997.70992915952
2129,44269.125524334
2130,141382.987305188
2131,112645.72530428672
2132,117151.04574816569
2133,127768.88600287214
2134,116956.57082609445
2135,97783.61037374214
2136,62829.5050930344
2137,105616.09149777802
2138,127607.5035048271
2139,138485.3961661994
2140,144966.2011319229
2141,173452.07892266853
2142,129480.11088310299
2143,160032.58785411317
2144,135544.18762173093
2145,142905.74927814776
2146,190401.26641566664
2147,127263.90706751849
2148,116802.65219663255
2149,130267.8720648872
2150,233754.807350502
2151,124271.36960004304
2152,201080.62652681474
2153,183819.1800496632
2154,107477.27447015427
2155,136918.15063026972
2156,268479.27347354544
2157,235684.503194815
2158,240861.5327740906
2159,222598.88165310197
2160,182631.27188819047
2161,225715.62246992794
2162,381164.71272709034
2163,362138.7180493901
2164,249455.10341943544
2165,198204.81203520345
2166,157698.18879438954
2167,227308.9303438614
2168,198700.81766998878
2169,191841.1474372676
2170,216218.21956648416
2171,152975.58474755916
2172,133868.80325211977
2173,187232.7917981055
2174,221455.14735556708
2175,267276.8761323034
2176,308704.598202302
2177,239815.24437350765
2178,207972.72450029588
2179,129390.97806514878
2180,229299.26325459935
2181,192199.5246959814
2182,222113.9221737314
2183,188739.2561633758
2184,119545.1172772538
2185,107957.2114518711
2186,170608.70494020396
2187,139567.4856476363
2188,152326.75042534608
2189,301701.4292460881
2190,93863.06520321978
2191,63398.16078670944
2192,77271.48390765079
2193,133561.2996491446
2194,98609.67600998654
2195,103710.38036720979
2196,106686.74041982446
2197,114485.65680571848
2198,164777.39446428267
2199,175390.20850182383
2200,156826.33641455095
2201,158437.68038041992
2202,192857.02968868008
2203,140122.0652856363
2204,198327.44743078732
2205,135831.91107852256
2206,159861.5376876848
2207,223670.30806290614
2208,261792.7437310414
2209,273842.3149155582
2210,125910.07152156651
2211,121907.11984187033
2212,127665.61216303107
2213,107371.47297504038
2214,138857.1872086975
2215,101329.40332163288
2216,168098.25253622216
2217,73459.24300653498
2218,85599.74034605952
2219,59814.97093894475
2220,13105.145012442197
2221,349302.38158196246
2222,305078.9097541749
2223,280148.0794438243
2224,201851.4863890649
2225,122472.17527234512
2226,187123.1509896135
2227,188113.70621813944
2228,281332.6669599932
2229,248895.50682568952
2230,157771.40253360028
2231,215842.0858703267
2232,182421.63121279556
2233,183482.41925086227
2234,242757.90000734833
2235,229596.7700701743
2236,249193.49156036082
2237,307732.13806418946
2238,190814.96972585478
2239,121314.90575829559
2240,149938.58184874378
2241,137123.4431502028
2242,126550.8826707619
2243,119359.49092346063
2244,100694.77339703275
2245,121501.93011692239
2246,136054.07267889663
2247,131877.3013604296
2248,125446.83585711909
2249,112987.77316679223
2250,125317.93263688072
2251,71098.1604015741
2252,198050.64142412218
2253,157010.299560292
2254,177033.09938834197
2255,188339.26472497793
2256,166966.52154080747
2257,216353.30717147954
2258,147874.47962374176
2259,175279.55900294264
2260,130350.11320532615
2261,218796.03607012637
2262,239125.5830514279
2263,385462.50308953074
2264,477973.00822632946
2265,152373.1535266979
2266,326074.5373150095
2267,398172.20775030775
2268,482352.67766411236
2269,146677.58666064573
2270,181809.32536113466
2271,214515.67715776153
2272,181339.95315353907
2273,149718.64830104116
2274,183547.19050831458
2275,166795.57166417243
2276,200765.7903346895
2277,183827.9236931096
2278,150791.58720124557
2279,132931.94952395998
2280,105764.6489041951
2281,140836.50311420922
2282,160037.7291547962
2283,112556.00430008609
2284,123080.13498272344
2285,152679.17225711158
2286,121075.07453336669
2287,391462.83154908346
2288,294206.94984403334
2289,353297.61519101635
2290,445941.1764086489
2291,353461.79476666334
2292,427206.05117724085
2293,468333.1638169867
2294,390925.7486688011
2295,470703.68023596547
2296,285259.9771990543
2297,386569.92216296156
2298,375649.47789021535
2299,351553.08865083964
2300,333626.8782471099
2301,333014.4005196743
2302,263823.578379686
2303,249824.29422799783
2304,260833.24044075888
2305,212981.46594711463
2306,202603.51100846456
2307,204980.84068405948
2308,228198.9691095493
2309,305782.8742002834
2310,212528.4231968324
2311,211310.24941267978
2312,187171.1838702392
2313,167123.15050485625
2314,186622.69897082346
2315,181269.3202922976
2316,198222.2159967461
2317,200971.84629467034
2318,186265.7616586136
2319,189113.4094244467
2320,184836.12528834227
2321,237263.79236301908
2322,199909.29340919017
2323,200708.097655477
2324,173468.3460747622
2325,211314.84498499497
2326,169376.97426184008
2327,195933.85775944905
2328,216998.99111085918
2329,190098.6724626852
2330,181467.97203385143
2331,342812.90399489366
2332,391029.76681066933
2333,324635.28728169913
2334,276654.59458273696
2335,296176.19820057414
2336,322378.1753184532
2337,199447.52844603854
2338,253903.9164140827
2339,211089.68794905895
2340,399911.0058868716
2341,206429.6498069971
2342,227867.56121942
2343,223691.6802621661
2344,216117.0334955437
2345,223622.308642799
2346,216041.42433121538
2347,207775.8601030636
2348,250997.73526680024
2349,199018.45738540846
2350,314708.0262380998
2351,288224.0602214879
2352,245980.74683262527
2353,255361.44394290049
2354,169755.5462510466
2355,156434.62519590298
2356,143281.44957353096
2357,193314.91094198974
2358,195531.61719634227
2359,127795.88203728368
2360,109846.22212138871
2361,157641.3550828299
2362,264428.15322280925
2363,131554.14607597934
2364,147488.01945452284
2365,202418.5728021832
2366,190419.516895521
2367,214694.4175662524
2368,219787.51497274256
2369,212886.42570344545
2370,169477.1835951626
2371,164084.03844051925
2372,195013.26205630362
2373,289058.47039229167
2374,311629.9694786911
2375,244329.47179907415
2376,289754.2688074567
2377,345190.38698843104
2378,152187.0558560183
2379,228619.29161536365
2380,147970.99815313105
2381,173825.99936417816
2382,201888.1907356665
2383,194163.45409772906
2384,234655.3161546269
2385,152887.59464670002
2386,133804.61886595283
2387,122912.0378394321
2388,100680.53013286699
2389,104772.99637345692
2390,149367.653377047
2391,138353.00140419882
2392,116199.31628457233
2393,175000.8239427787
2394,141291.44080861605
2395,211779.93448024633
2396,131653.0536082148
2397,215177.82937750008
2398,127351.07331832347
2399,77144.60160395881
2400,61381.234371537896
2401,149988.885236309
2402,133689.88574043819
2403,147466.2822375925
2404,149285.5987645743
2405,152164.08651733518
2406,141628.58360766608
2407,127322.92358214136
2408,122546.51969737292
2409,105489.85138807213
2410,184016.4668639698
2411,112178.1223840762
2412,157773.73301715683
2413,120575.12437915517
2414,170139.1063921561
2415,134707.90618271267
2416,129466.33859312117
2417,142655.55701682845
2418,138491.452934911
2419,126092.32242806256
2420,123066.15220665556
2421,382826.2669991548
2422,103600.68133105242
2423,117777.23363194655
2424,126785.58702660943
2425,218775.48563416014
2426,134596.53280807586
2427,134369.4231111679
2428,190704.45245616973
2429,96661.4177398626
2430,128386.71208759087
2431,93947.49990936994
2432,153225.53619656683
2433,151688.53142289192
2434,142609.81610439497
2435,170869.7597778429
2436,111345.4052017839
2437,95200.13183404843
2438,113124.64966386833
2439,87534.52866187485
2440,128741.56150406317
2441,95083.16461965138
2442,91448.10954645865
2443,142092.81666310166
2444,132123.70234759676
2445,76182.7058167579
2446,133813.98979390046
2447,187966.36207268975
2448,130635.81680827787
2449,109704.4306912238
2450,160996.48088879214
2451,112037.93594665155
2452,203093.277849083
2453,97623.80299524724
2454,113817.69927151257
2455,110012.13048712997
2456,166533.42531487055
2457,151692.00330336922
2458,140332.75219541186
2459,119379.87343631056
2460,141140.87694158452
2461,128021.79095248561
2462,126122.37601566355
2463,127239.25895000152
2464,197297.28325915677
2465,139651.2531004789
2466,114999.93588113475
2467,107120.13468966255
2468,87761.69409529191
2469,91099.30362119307
2470,215982.47354738147
2471,229436.91272212914
2472,186022.53157977885
2473,131485.66818031186
2474,59454.59795320871
2475,216067.9644670553
2476,114358.36055171801
2477,116393.70859777078
2478,155670.68837314742
2479,98571.05053631372
2480,163536.4224255477
2481,126291.88995302672
2482,100242.06266614923
2483,100873.35594931632
2484,124619.82062059396
2485,127470.03293330804
2486,165340.0610038544
2487,183097.74246069713
2488,166807.21028044116
2489,154712.92409266494
2490,140330.69886285713
2491,85633.21222432531
2492,178820.40167042697
2493,140631.77011170282
2494,138855.09409267665
2495,64350.42770396672
2496,217998.72246725924
2497,164434.74972852948
2498,113283.41344569298
2499,81202.78138668732
2500,120213.96507804457
2501,141739.40126681363
2502,147470.56900982402
2503,107496.39469262966
2504,501886.53312718566
2505,229653.51493943384
2506,249336.45866976416
2507,278195.0100597966
2508,245547.97029736332
2509,209542.09424749485
2510,204216.16145151763
2511,173948.94395208723
2512,215690.11265206715
2513,211717.28494307047
2514,326588.2948389574
2515,162968.2177531345
2516,169766.7695488369
2517,153911.11455448915
2518,139216.69683889629
2519,245289.92849109854
2520,220580.3123462319
2521,185933.66769666158
2522,219430.21879833468
2523,115074.27584301558
2524,133772.099683391
2525,164948.54403622565
2526,158022.02930042113
2527,116641.10637043315
2528,153518.31238126286
2529,40483.427557147865
2530,122315.95592108356
2531,265676.91101135087
2532,219297.59679407807
2533,196787.10962846858
2534,244381.61598162475
2535,278764.83713228576
2536,230421.52771546372
2537,257830.97200204845
2538,187224.23022010084
2539,184598.6764553248
2540,184147.56989717085
2541,171707.76592302203
2542,161792.72877124322
2543,103758.1408669141
2544,120421.86236566596
2545,127860.67660360406
2546,118728.81219865239
2547,142567.26355792815
2548,162522.66549292102
2549,153281.08926073887
2550,702321.9460133866
2551,136453.18200317555
2552,143004.49874217008
2553,76099.31160407492
2554,81327.21847524757
2555,104087.21232699417
2556,89529.22451067372
2557,99129.9016466744
2558,177795.07340068198
2559,160362.15613116958
2560,164647.01491091205
2561,153189.85050642508
2562,165485.39988026393
2563,163695.3663127799
2564,187158.19335811128
2565,169091.85096386654
2566,175580.0523099471
2567,149270.87335871512
2568,229262.49820543203
2569,240246.96792625092
2570,121724.93181183893
2571,206740.56973561653
2572,177115.51175124134
2573,234546.62761381548
2574,156049.66714491072
2575,141033.21015311315
2576,194637.15849536043
2577,173988.31935814422
2578,66649.24832786374
2579,41527.19869309108
2580,96994.28020154694
2581,121728.53825029625
2582,119909.48152441671
2583,289536.6175149295
2584,174991.27430282056
2585,178722.61593475274
2586,215570.4022686223
2587,203120.69873986766
2588,144732.52313341832
2589,147606.313848437
2590,199367.18815722517
2591,222687.13084776863
2592,219492.6542636561
2593,254783.39628886402
2594,174650.21819144906
2595,210278.9535982383
2596,285183.98490743246
2597,197560.3350360372
2598,277563.67575525417
2599,399800.7159761315
2600,535819.8560478541
2601,124028.59140205284
2602,71826.46447127033
2603,93096.31008065303
2604,90953.68417159379
2605,68906.66894613022
2606,132186.57047991568
2607,205354.89700336257
2608,175187.8179260336
2609,146399.24719818772
2610,110572.07671581491
2611,232482.4138567323
2612,152746.908424077
2613,119521.80211673019
2614,108315.12282389338
2615,157712.08235393523
2616,148388.26432794763
2617,210677.9003459862
2618,203104.2705864178
2619,208180.17979712965
2620,192306.38113148205
2621,177968.5842384934
2622,180289.82954832283
2623,232402.30823153554
2624,284491.6692249846
2625,305839.8726549486
2626,171073.99463130656
2627,184967.69610544728
2628,474748.1947600206
2629,501544.9834645477
2630,384850.74952274904
2631,471819.554124711
2632,418884.48360722954
2633,320236.10731409164
2634,435214.342023024
2635,137372.9598781472
2636,163418.51579206335
2637,190688.54022334522
2638,267211.2493189024
2639,188282.67893186538
2640,153169.02895179178
2641,95413.05219027257
2642,167583.19313348862
2643,108219.06015766409
2644,104486.72859554537
2645,108650.41503210747
2646,92905.026592738
2647,99214.68377650817
2648,152235.2431285414
2649,142736.94060338222
2650,135631.65629517374
2651,133148.34367898823
2652,388656.6574140134
2653,260951.75237389473
2654,281391.1570650621
2655,422841.2025046443
2656,330125.8779522519
2657,373639.24475044815
2658,333949.0196460631
2659,326123.67921732046
2660,362143.1077365383
2661,376544.4075045093
2662,394082.69455363945
2663,278388.7814102599
2664,297548.21609078697
2665,335132.6449252167
2666,297909.2001424803
2667,180979.4881513428
2668,187806.2220229426
2669,191656.35076406496
2670,270425.49679497216
2671,189851.73911183455
2672,194439.72750404137
2673,201197.0434646738
2674,196615.4522023818
2675,189566.94896097964
2676,185735.39217842574
2677,206205.93215838834
2678,233986.4192421005
2679,280208.72030528437
2680,292320.86412872886
2681,409665.60335078463
2682,313029.9933369537
2683,486706.80542334734
2684,317505.4779349249
2685,335786.0640511978
2686,251274.55346586925
2687,300164.2626938466
2688,214458.24584678496
2689,214305.9983944827
2690,386472.5980805535
2691,200424.98377785704
2692,164978.34586079617
2693,211538.81585857234
2694,144453.0146970569
2695,200671.98695509613
2696,185499.66357896384
2697,190165.49045584325
2698,215666.62713164516
2699,165686.13047583555
2700,140464.079715811
2701,128592.38168566488
2702,84592.65144184002
2703,112426.92933270725
2704,145317.12287709315
2705,104464.40374660885
2706,77066.81973341611
2707,93444.46082514772
2708,142771.10236685295
2709,117438.58034231578
2710,136707.64834844827
2711,433448.5849590496
2712,413203.81660510227
2713,161174.73611220272
2714,140819.00440121948
2715,178056.70988926926
2716,129287.11877367785
2717,183017.3978760181
2718,212064.1334566669
2719,153260.77870892626
2720,174644.09899930187
2721,124430.64897356556
2722,160531.92701114068
2723,132493.63269769817
2724,119696.26581721501
2725,122960.62570837379
2726,149662.17583280586
2727,180799.09443019162
2728,170231.51767397983
2729,145547.59896737133
2730,148264.23482683022
2731,124221.0413373337
2732,136953.78746814077
2733,158599.9432062241
2734,122249.34165391675
